TrialCount	TrialType	ItiDuration	TactorDuration	TactorDelay	ResponseMaxDuration	StimMovementDuration	RT
36	VisualCatch	0.5	0.35	0.65	0.5	2.666667	null
37	Visual	0.5	0.35	1.3	0.5	2.666667	null
38	Tactile	0.5	0.35	0.65	0.5	2.666667	1.072304
39	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.085678
40	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.44812
41	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.962296
42	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.892639
43	Visual	0.5	0.35	1.3	0.5	2.666667	null
44	Tactile	0.5	0.35	1.95	0.5	2.666667	2.575378
45	VisualCatch	0.5	0.35	1.3	0.5	2.666667	null
46	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.085373
47	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.989395
48	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.292984
49	Tactile	0.5	0.35	0.975	0.5	2.666667	1.5298
50	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.322098
51	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.627884
52	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.906082
53	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.641907
54	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.016235
55	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6960144
56	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.962463
57	VisualCatch	0.5	0.35	1.625	0.5	2.666667	null
58	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.072113
59	Visual	0.5	0.35	0.975	0.5	2.666667	null
60	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.489777
61	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.948456
62	Visual	0.5	0.35	1.95	0.5	2.666667	null
63	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.364532
64	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.39183
65	VisualCatch	0.5	0.35	1.95	0.5	2.666667	null
66	Tactile	0.5	0.35	1.3	0.5	2.666667	1.893112
67	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.447205
68	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.9045715
69	Tactile	0.5	0.35	0.65	0.5	2.666667	1.308014
70	VisualCatch	0.5	0.35	0.975	0.5	2.666667	null
71	VisualCatch	0.5	0.35	0.975	0.5	2.666667	null
72	Tactile	0.5	0.35	0.975	0.5	2.666667	1.824051
73	Tactile	0.5	0.35	0.65	0.5	2.666667	1.629089
74	Tactile	0.5	0.35	0.975	0.5	2.666667	1.656677
75	Tactile	0.5	0.35	1.95	0.5	2.666667	2.588882
76	Tactile	0.5	0.35	0.325	0.5	0	null
77	VisualCatch	0.5	0.35	1.3	0.5	2.666667	null
78	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.379364
79	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.030914
80	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.9598999
81	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.350586
82	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.282959
83	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.8211365
84	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.018738
85	Tactile	0.5	0.35	0.325	0.5	2.666667	null
86	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.920807
87	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.266357
88	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.324707
89	Tactile	0.5	0.35	1.625	0.5	2.666667	2.255554
90	Tactile	0.5	0.35	1.625	0.5	2.666667	2.268707
91	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.057556
92	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.238922
93	VisualCatch	0.5	0.35	0.325	0.5	2.666667	null
94	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.851471
95	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.558594
96	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.9741821
97	Tactile	0.5	0.35	0.65	0.5	2.666667	1.252563
98	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.018036
99	VisualCatch	0.5	0.35	1.95	0.5	2.666667	null
100	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.419098
101	VisualCatch	0.5	0.35	0.65	0.5	2.666667	null
102	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.127808
103	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.9048157
104	Tactile	0.5	0.35	1.3	0.5	2.666667	2.04599
105	Tactile	0.5	0.35	0.325	0.5	2.666667	0.9607544
106	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.725922
107	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.380188
108	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.920685
109	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.505371
110	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	null
111	VisualCatch	0.5	0.35	0.65	0.5	2.666667	null
112	Tactile	0.5	0.35	1.3	0.5	2.666667	1.921448
113	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.517212
114	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.9605408
115	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.200287
116	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.045807
117	VisualCatch	0.5	0.35	0.325	0.5	2.666667	null
118	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.50354
119	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.684235
120	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	1.141541
121	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.990173
122	Visual	0.5	0.35	1.625	0.5	2.666667	null
123	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.004517
124	VisuoTactile	0.5	0.35	1.95	0.5	2.666666	2.295563
125	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.39212
126	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.140839
127	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.393372
128	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.241272
129	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.296326
130	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.349915
131	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.282745
132	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.254669
133	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.155365
134	Tactile	0.5	0.35	1.3	0.5	2.666667	1.80957
135	Tactile	0.5	0.35	1.625	0.5	2.666667	1.962738
136	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.24054
137	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.975952
138	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.878662
139	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.433472
140	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.739594
141	Visual	0.5	0.35	0.65	0.5	2.666667	null
142	VisualCatch	0.5	0.35	0.975	0.5	2.666667	null
143	Tactile	0.5	0.35	0.975	0.5	2.666667	1.642639
144	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.405945
145	Visual	0.5	0.35	0.65	0.5	2.666667	null
146	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.9325562
147	VisualCatch	0.5	0.35	0.325	0.5	2.666666	null
148	Tactile	0.5	0.35	1.625	0.5	2.666667	2.353027
149	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.463379
150	VisualCatch	0.5	0.35	0.975	0.5	2.666667	null
151	VisuoTactile	0.5	0.35	1.3	0.5	0	null
152	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.225037
153	Tactile	0.5	0.35	1.625	0.5	2.666667	2.324646
154	Tactile	0.5	0.35	1.3	0.5	2.666667	1.99054
155	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	0.4869385
156	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.240295
157	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.7792358
158	Visual	0.5	0.35	0.325	0.5	2.666667	null
159	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.93457
160	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.113647
161	Visual	0.5	0.35	0.325	0.5	2.666667	null
162	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.961792
163	Tactile	0.5	0.35	0.65	0.5	2.666667	1.057922
164	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.113831
165	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.989807
166	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.642456
167	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.310364
168	Visual	0.5	0.35	1.95	0.5	2.666667	null
169	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.030762
170	VisualCatch	0.5	0.35	1.625	0.5	2.666667	null
171	Tactile	0.5	0.35	0.325	0.5	2.666667	0.7799072
172	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.12677
173	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.40625
174	Tactile	0.5	0.35	1.95	0.5	2.666667	2.546936
175	Visual	0.5	0.35	0.975	0.5	2.666667	null
176	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.682373
177	Tactile	0.5	0.35	0.975	0.5	2.666667	1.657532
178	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.113708
179	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6541138
180	Tactile	0.5	0.35	0.975	0.5	2.666667	1.558533
181	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.085815
182	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.252319
183	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.710022
184	Tactile	0.5	0.35	1.625	0.5	2.666667	2.185181
185	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.126953
186	Visual	0.5	0.35	0.325	0.5	2.666667	null
187	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.976318
188	Tactile	0.5	0.35	1.95	0.5	2.666667	2.547913
189	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.407227
190	Tactile	0.5	0.35	0.325	0.5	2.666667	0.9191895
191	VisualCatch	0.5	0.35	0.325	0.5	2.666667	null
192	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.71228
193	Tactile	0.5	0.35	0.65	0.5	2.666667	1.22522
194	VisualCatch	0.5	0.35	1.95	0.5	2.666667	null
195	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.918457
196	Tactile	0.5	0.35	0.325	0.5	2.666667	0.918396
197	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.073608
198	Tactile	0.5	0.35	1.95	0.5	2.666667	2.547241
199	Tactile	0.5	0.35	1.95	0.5	2.666667	2.463928
200	Tactile	0.5	0.35	1.3	0.5	2.666667	1.698975
201	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.324036
202	Visual	0.5	0.35	0.65	0.5	2.666667	null
203	VisualCatch	0.5	0.35	1.3	0.5	2.666667	null
204	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.419067
205	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.739502
206	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.113403
207	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.685059
208	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.7932129
209	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.723938
210	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.183655
211	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.668335
212	Visual	0.5	0.35	1.3	0.5	2.666667	null
213	Visual	0.5	0.35	1.95	0.5	2.666667	null
214	VisualCatch	0.5	0.35	1.95	0.5	2.666667	null
215	Tactile	0.5	0.35	1.3	0.5	2.666667	1.739929
216	Tactile	0.5	0.35	0.65	0.5	2.666667	1.197266
217	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.393738
218	Tactile	0.5	0.35	0.975	0.5	2.666667	1.489685
219	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.042847
220	Tactile	0.5	0.35	0.975	0.5	2.666667	1.572632
221	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.031738
222	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.586792
223	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6958618
224	Tactile	0.5	0.35	0.325	0.5	2.666667	0.8218384
225	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.185364
226	VisuoTactile	0.5	0.35	1.3	0.5	0	null
227	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.656128
228	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6541138
229	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6541138
230	Tactile	0.5	0.35	0.975	0.5	2.666667	1.546082
231	Visual	0.5	0.35	0.975	0.5	2.666667	null
232	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.282776
233	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.282593
234	VisualCatch	0.5	0.35	0.65	0.5	2.666667	null
235	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6403198
236	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.00177
237	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.7512207
238	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.282593
239	Tactile	0.5	0.35	1.625	0.5	2.666667	1.96228
240	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6955566
241	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.75354
242	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.001892
243	VisualCatch	0.5	0.35	1.625	0.5	2.666667	null
244	Tactile	0.5	0.35	0.975	0.5	2.666667	1.391785
245	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6264038
246	VisualCatch	0.5	0.35	1.3	0.5	2.666667	null
247	Visual	0.5	0.35	1.625	0.5	2.666667	null
248	Visual	0.5	0.35	1.625	0.5	2.666667	null
249	Tactile	0.5	0.35	0.65	0.5	2.666667	1.071838
250	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6678467
251	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.099487
252	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.350281
253	VisualCatch	0.5	0.35	1.625	0.5	2.666667	null
254	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.948242
255	Visual	0.5	0.35	1.95	0.5	2.666667	null
256	Tactile	0.5	0.35	0.325	0.5	2.666667	0.6959839
257	Visual	0.5	0.35	1.3	0.5	2.666667	null
258	VisualCatch	0.5	0.35	1.3	0.5	2.666667	null
259	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.322266
260	VisualCatch	0.5	0.35	1.95	0.5	2.666667	null
261	Visual	0.5	0.35	1.95	0.5	2.666667	null
262	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.628418
263	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.652832
264	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.393311
265	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.377808
266	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.60083
267	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.226685
268	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	2.060059
269	Tactile	0.5	0.35	1.95	0.5	2.666667	2.338501
270	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.614502
271	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.920532
272	Tactile	0.5	0.35	1.625	0.5	2.666667	1.948486
273	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.614502
274	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.30957
275	Tactile	0.5	0.35	1.95	0.5	2.666667	2.339355
276	Visual	0.5	0.35	1.3	0.5	2.666667	null
277	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.296631
278	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.655884
279	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.655884
280	Visual	0.5	0.35	1.625	0.5	2.666667	null
281	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6260986
282	Visual	0.5	0.35	0.975	0.5	2.666667	null
283	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.225464
284	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.907104
285	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.976318
286	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	0.9885254
287	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.268311
288	Tactile	0.5	0.35	1.95	0.5	2.666667	2.52124
289	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.240356
290	Visual	0.5	0.35	0.65	0.5	2.666667	null
291	VisualCatch	0.5	0.35	0.65	0.5	2.666667	null
292	VisualCatch	0.5	0.35	0.325	0.5	2.666667	null
293	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.308228
294	VisuoTactile	0.5	0.35	1.3	0.5	2.666667	1.642212
295	VisuoTactile	0.5	0.35	1.625	0.5	2.666667	1.8927
296	VisuoTactile	0.5	0.35	0.65	0.5	2.666667	1.057617
297	VisuoTactile	0.5	0.35	0.325	0.5	2.666667	0.6817627
298	VisuoTactile	0.5	0.35	0.975	0.5	2.666667	1.252441
299	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.226929
300	VisuoTactile	0.5	0.35	1.95	0.5	2.666667	2.200439
